,id,n_groups,n_friends,n_bots,last_seen
0,125948081.0,0.0,326.0,39.0,0.0
1,4322764.0,0.0,1817.0,232.0,770.0
2,12033498.0,0.0,493.0,75.0,37.0
3,9049072.0,0.0,1490.0,163.0,7.0
4,306799548.0,0.0,912.0,82.0,179.0
5,2702411.0,0.0,105.0,14.0,3904.0
6,4751416.0,0.0,0.0,0.0,3039.0
7,171251757.0,0.0,142.0,19.0,604.0
8,18528054.0,0.0,0.0,0.0,853.0
9,191771172.0,0.0,588.0,30.0,462.0
10,84565777.0,0.0,328.0,35.0,558.0
11,131516401.0,0.0,73.0,12.0,6654.0
12,192883784.0,0.0,0.0,0.0,0.0
13,70316839.0,0.0,162.0,9.0,284567.0
14,217762358.0,0.0,0.0,0.0,0.0
15,14165127.0,0.0,381.0,3.0,147.0
16,569818506.0,0.0,58.0,1.0,1.0
17,1055130.0,0.0,235.0,78.0,4080946.0
18,438225868.0,0.0,33.0,6.0,541.0
19,164731511.0,0.0,227.0,7.0,523.0
20,122610971.0,0.0,97.0,7.0,101919.0
21,18270830.0,0.0,112.0,9.0,2802.0
22,453993835.0,0.0,0.0,0.0,6.0
23,43861384.0,0.0,154.0,13.0,10655.0
24,56893608.0,0.0,117.0,22.0,3740.0
25,426295431.0,0.0,0.0,0.0,33.0
26,219748977.0,0.0,0.0,0.0,0.0
27,353754270.0,0.0,148.0,5.0,442.0
28,145606860.0,0.0,114.0,4.0,887.0
29,3882507.0,0.0,537.0,14.0,117.0
30,52849006.0,0.0,180.0,1.0,9.0
31,7360979.0,0.0,398.0,33.0,536.0
32,581316432.0,0.0,8.0,0.0,563657.0
33,20858507.0,0.0,0.0,0.0,796.0
34,18288062.0,0.0,172.0,14.0,721.0
35,1937428.0,0.0,359.0,27.0,612.0
36,145062046.0,0.0,0.0,0.0,0.0
37,10903058.0,0.0,0.0,0.0,98717.0
38,196693489.0,0.0,0.0,0.0,0.0
39,81122569.0,0.0,0.0,0.0,196.0
40,123079645.0,0.0,155.0,24.0,842.0
41,42252128.0,0.0,3.0,0.0,35431.0
42,8044515.0,0.0,600.0,66.0,396.0
43,6705031.0,0.0,0.0,0.0,0.0
44,849189.0,0.0,583.0,52.0,8630.0
45,1722888.0,0.0,393.0,13.0,1035.0
46,26245162.0,0.0,865.0,41.0,1.0
47,17927658.0,0.0,0.0,0.0,0.0
48,3663960.0,0.0,0.0,0.0,902.0
49,36231155.0,0.0,795.0,64.0,440.0
50,1056318.0,0.0,272.0,40.0,25846.0
51,2604382.0,0.0,46.0,0.0,1034.0
52,487946039.0,0.0,135.0,5.0,784.0
53,8206140.0,0.0,117.0,6.0,1055.0
54,1021047.0,0.0,218.0,29.0,27425.0
55,2945920.0,0.0,394.0,70.0,24851.0
56,123315603.0,0.0,356.0,18.0,6207.0
57,41642243.0,0.0,0.0,0.0,590.0
58,8468665.0,0.0,263.0,10.0,406.0
59,2316364.0,0.0,112.0,31.0,4150163.0
60,2350928.0,0.0,239.0,20.0,51271.0
61,210786367.0,0.0,64.0,12.0,541.0
62,62006825.0,0.0,272.0,16.0,1443.0
63,238655605.0,0.0,1376.0,95.0,190.0
64,5778678.0,0.0,827.0,175.0,497.0
65,1567386.0,0.0,189.0,25.0,98541.0
66,93363.0,0.0,0.0,0.0,4889.0
67,2269045.0,0.0,0.0,0.0,0.0
68,10787592.0,0.0,0.0,0.0,488.0
69,43555029.0,0.0,138.0,20.0,183.0
70,3524654.0,0.0,0.0,0.0,25.0
71,368128582.0,0.0,103.0,3.0,111.0
72,3267694.0,0.0,550.0,32.0,9811.0
73,6508762.0,0.0,109.0,13.0,64.0
74,163975638.0,0.0,339.0,21.0,101.0
75,35975221.0,0.0,274.0,47.0,855.0
76,14548762.0,0.0,0.0,0.0,5.0
77,16550471.0,0.0,431.0,6.0,539.0
78,160568.0,0.0,0.0,0.0,75764.0
79,4654399.0,0.0,0.0,0.0,0.0
80,2130622.0,0.0,373.0,20.0,1368.0
81,7732481.0,0.0,356.0,13.0,8053.0
82,106757476.0,0.0,154.0,3.0,960.0
83,123337.0,0.0,0.0,0.0,8272.0
84,13153116.0,0.0,230.0,16.0,527.0
85,108453406.0,0.0,141.0,17.0,35.0
86,5141363.0,0.0,143.0,15.0,27015.0
87,1872285.0,0.0,0.0,0.0,15554.0
88,3783446.0,0.0,82.0,1.0,30.0
89,2337628.0,0.0,0.0,0.0,0.0
90,95039545.0,0.0,0.0,0.0,606.0
91,258706.0,0.0,371.0,17.0,990.0
92,211833188.0,0.0,34.0,2.0,31388.0
93,101283240.0,0.0,205.0,3.0,587.0
94,119013529.0,0.0,1531.0,97.0,484.0
95,11581502.0,0.0,170.0,19.0,633.0
96,5362444.0,0.0,393.0,5.0,178.0
97,7568783.0,0.0,395.0,26.0,187.0
98,9960663.0,0.0,439.0,49.0,2600.0
99,2839447.0,0.0,260.0,7.0,1437.0
100,345643724.0,0.0,33.0,0.0,27016.0
