,id,n_groups,n_friends,n_bots,last_seen
0,1891438.0,2.0,206.0,29.0,0.0
1,1502898.0,2.0,498.0,119.0,5320.0
2,258638.0,2.0,459.0,42.0,11179.0
3,2422850.0,0.0,0.0,0.0,0.0
4,235658.0,2.0,179.0,29.0,1991242.0
5,2901244.0,2.0,448.0,5.0,914.0
6,4858356.0,2.0,204.0,21.0,24294.0
7,3162194.0,0.0,0.0,0.0,0.0
8,2138309.0,2.0,80.0,14.0,37421.0
9,3141516.0,2.0,186.0,27.0,0.0
10,1181504.0,2.0,6.0,0.0,2479619.0
11,1567551.0,0.0,0.0,0.0,565.0
12,1837873.0,2.0,372.0,29.0,752.0
13,1542300.0,2.0,1050.0,310.0,5782.0
14,844603.0,2.0,66.0,0.0,13.0
15,1246347.0,2.0,683.0,109.0,525.0
16,1803271.0,2.0,177.0,32.0,12920.0
17,2301795.0,0.0,0.0,0.0,0.0
18,11484.0,2.0,684.0,75.0,425.0
19,669808.0,2.0,860.0,85.0,5317.0
20,333997.0,2.0,288.0,27.0,1175.0
21,251141.0,0.0,0.0,0.0,5181.0
22,1443502.0,0.0,0.0,0.0,764220.0
23,13456361.0,2.0,124.0,55.0,6199769.0
24,150453.0,2.0,229.0,31.0,35977.0
25,2780153.0,0.0,0.0,0.0,820.0
26,1793671.0,2.0,799.0,87.0,724.0
27,1021542.0,2.0,584.0,103.0,4276782.0
28,16282437.0,0.0,0.0,0.0,427.0
29,1149350.0,2.0,237.0,27.0,581.0
30,179552659.0,2.0,6.0,1.0,395455.0
31,697769.0,2.0,505.0,91.0,72528.0
32,569213.0,0.0,0.0,0.0,12.0
33,118698953.0,2.0,4269.0,693.0,1636910.0
34,2208620.0,2.0,158.0,22.0,608.0
35,1603705.0,0.0,0.0,0.0,475.0
36,2522197.0,0.0,0.0,0.0,0.0
37,2617058.0,2.0,298.0,11.0,6433.0
38,2184014.0,2.0,184.0,29.0,1329762.0
39,2200977.0,2.0,263.0,58.0,72.0
40,1480434.0,0.0,0.0,0.0,1219.0
41,11165916.0,2.0,667.0,70.0,4218.0
42,2336055.0,0.0,0.0,0.0,30.0
43,42972041.0,2.0,73.0,8.0,4649.0
44,1299401.0,2.0,722.0,146.0,1858.0
45,1988464.0,2.0,202.0,5.0,559.0
46,1541815.0,2.0,417.0,49.0,2816.0
47,967409.0,2.0,398.0,31.0,932.0
48,13379088.0,2.0,141.0,14.0,931.0
49,2401525.0,2.0,145.0,30.0,140792.0
50,13179022.0,2.0,105.0,12.0,10436.0
51,136306354.0,2.0,251.0,76.0,156450.0
52,35347.0,0.0,0.0,0.0,0.0
53,162863122.0,2.0,282.0,126.0,4582656.0
54,2376557.0,0.0,0.0,0.0,0.0
55,3266185.0,2.0,464.0,59.0,1291.0
56,5591183.0,2.0,326.0,28.0,1367.0
57,3686173.0,2.0,1685.0,320.0,2690537.0
58,1336132.0,2.0,645.0,51.0,361.0
59,2779308.0,2.0,340.0,42.0,590.0
60,2096564.0,2.0,183.0,18.0,839.0
61,11746040.0,0.0,0.0,0.0,437.0
62,149977.0,2.0,713.0,184.0,661.0
63,1819300.0,2.0,232.0,43.0,2746.0
64,51945701.0,2.0,207.0,19.0,542041.0
65,4848429.0,0.0,0.0,0.0,12568.0
66,8304181.0,2.0,596.0,43.0,418.0
67,1205896.0,2.0,70.0,17.0,3953636.0
68,1047740.0,2.0,319.0,11.0,592.0
69,1595457.0,2.0,299.0,47.0,81819.0
70,162862662.0,2.0,35.0,3.0,4146.0
71,1688174.0,2.0,43.0,9.0,6369826.0
72,2437392.0,2.0,152.0,4.0,443.0
73,500674.0,0.0,0.0,0.0,4816.0
74,14515588.0,2.0,126.0,6.0,51347.0
75,1837107.0,0.0,0.0,0.0,0.0
76,1628260.0,2.0,308.0,45.0,964.0
77,4172362.0,0.0,0.0,0.0,430385.0
78,2898568.0,0.0,0.0,0.0,0.0
79,28442491.0,0.0,0.0,0.0,0.0
80,983997.0,2.0,574.0,98.0,19662.0
81,13250712.0,2.0,436.0,97.0,13419.0
82,19439757.0,0.0,0.0,0.0,1019.0
83,1586938.0,2.0,512.0,63.0,8060.0
84,3789866.0,2.0,260.0,5.0,448.0
85,3039117.0,2.0,358.0,33.0,1860.0
86,10689064.0,2.0,1372.0,200.0,107984.0
87,2325461.0,2.0,247.0,33.0,3868.0
88,3785.0,2.0,445.0,34.0,704.0
89,2063447.0,2.0,101.0,19.0,5360701.0
90,123772028.0,0.0,0.0,0.0,0.0
91,2444798.0,0.0,0.0,0.0,8546.0
92,2265653.0,0.0,0.0,0.0,207.0
93,1817952.0,0.0,0.0,0.0,0.0
94,3177968.0,2.0,904.0,206.0,1970.0
95,1471424.0,2.0,1558.0,213.0,736.0
96,1101455.0,2.0,183.0,17.0,714.0
97,8618585.0,2.0,407.0,31.0,380.0
98,9707791.0,2.0,60.0,1.0,922.0
99,3391741.0,2.0,115.0,42.0,549282.0
100,1335739.0,2.0,214.0,15.0,2054.0
