,id,n_groups,n_friends,n_bots,last_seen
0,276699902.0,0.0,54.0,2.0,0.0
1,827817.0,0.0,5000.0,1266.0,201.0
2,1802383.0,0.0,1380.0,180.0,962.0
3,2728955.0,0.0,0.0,0.0,14414.0
4,3431417.0,0.0,1025.0,383.0,574.0
5,5279258.0,0.0,2388.0,988.0,159.0
6,9662440.0,0.0,370.0,123.0,27366.0
7,9688426.0,0.0,214.0,29.0,49.0
8,10489925.0,0.0,60.0,7.0,381.0
9,11326375.0,0.0,588.0,112.0,6.0
10,15574695.0,0.0,1084.0,85.0,74143.0
11,16501125.0,0.0,276.0,21.0,20308.0
12,20001835.0,0.0,396.0,96.0,238.0
13,20822753.0,0.0,2488.0,636.0,5257.0
14,24216163.0,0.0,3019.0,1046.0,345.0
15,32541829.0,0.0,258.0,0.0,144.0
16,33992847.0,0.0,115.0,20.0,847.0
17,37383181.0,0.0,5000.0,455.0,1051.0
18,37391038.0,0.0,391.0,97.0,160.0
19,42850258.0,0.0,2510.0,440.0,2098.0
20,43257600.0,0.0,0.0,0.0,8569.0
21,51332430.0,0.0,5000.0,608.0,2496.0
22,52084425.0,0.0,685.0,252.0,2385.0
23,55622457.0,0.0,159.0,31.0,13.0
24,56642521.0,0.0,494.0,100.0,2006.0
25,69944391.0,0.0,1014.0,540.0,429.0
26,76247756.0,0.0,842.0,289.0,768.0
27,81699689.0,0.0,2642.0,927.0,165658.0
28,85995398.0,0.0,147.0,21.0,315.0
29,92586474.0,0.0,1161.0,538.0,217.0
30,95020120.0,0.0,2383.0,792.0,3945.0
31,96433953.0,0.0,394.0,82.0,12118.0
32,99188741.0,0.0,977.0,83.0,4493.0
33,102682377.0,0.0,341.0,136.0,4773.0
34,120746642.0,0.0,483.0,125.0,3056.0
35,121477085.0,0.0,498.0,126.0,13342.0
36,135647889.0,0.0,210.0,42.0,198.0
37,135892946.0,0.0,2639.0,1008.0,300.0
38,138322608.0,0.0,5000.0,1351.0,352.0
39,139110074.0,0.0,786.0,424.0,21416.0
40,142107329.0,0.0,670.0,60.0,52.0
41,144840539.0,0.0,5000.0,122.0,11.0
42,155975011.0,0.0,478.0,207.0,59207.0
43,158977530.0,0.0,0.0,0.0,0.0
44,159871077.0,0.0,247.0,31.0,2.0
45,162009111.0,0.0,0.0,0.0,0.0
46,166484410.0,0.0,3387.0,464.0,116.0
47,168475399.0,0.0,1867.0,566.0,209.0
48,181969402.0,0.0,3221.0,1107.0,25883.0
49,186788105.0,0.0,850.0,331.0,613.0
50,187630635.0,0.0,1370.0,464.0,158.0
51,189713595.0,0.0,277.0,101.0,256.0
52,192482794.0,0.0,739.0,228.0,49476.0
53,197824998.0,0.0,1543.0,294.0,341.0
54,199118919.0,0.0,1629.0,656.0,6671.0
