,id,n_groups,n_friends,n_bots,last_seen
0,51020018.0,0.0,213.0,47.0,0.0
1,81062638.0,0.0,0.0,0.0,0.0
2,41219383.0,0.0,239.0,79.0,854837.0
3,67841467.0,0.0,1045.0,248.0,1450504.0
4,97937290.0,0.0,0.0,0.0,0.0
5,128910819.0,0.0,482.0,132.0,1973212.0
6,217953175.0,0.0,287.0,65.0,602937.0
7,68692839.0,0.0,836.0,186.0,202465.0
8,41524983.0,0.0,136.0,9.0,2198.0
9,153643784.0,0.0,28.0,8.0,5262630.0
10,70903099.0,0.0,365.0,52.0,1002684.0
11,207836553.0,0.0,0.0,0.0,0.0
12,14752548.0,0.0,268.0,34.0,2185.0
13,118962238.0,0.0,879.0,174.0,2186158.0
14,23157456.0,0.0,98.0,18.0,2130.0
15,10489901.0,0.0,498.0,138.0,98.0
16,65975386.0,0.0,77.0,29.0,6057673.0
17,139780218.0,0.0,148.0,43.0,4499311.0
18,3225815.0,0.0,660.0,140.0,717872.0
19,26565180.0,0.0,1555.0,402.0,475979.0
20,185632303.0,0.0,148.0,27.0,3112669.0
21,144484818.0,0.0,186.0,49.0,1722446.0
22,53621469.0,0.0,199.0,53.0,64487.0
23,137737261.0,0.0,357.0,98.0,3143748.0
24,132691512.0,0.0,1504.0,305.0,2317183.0
25,57303105.0,0.0,590.0,217.0,3706506.0
26,237640871.0,0.0,14.0,3.0,3842549.0
27,71617902.0,0.0,542.0,150.0,3085129.0
28,161932194.0,0.0,256.0,73.0,3566689.0
29,203128006.0,0.0,0.0,0.0,230.0
30,69312650.0,0.0,0.0,0.0,0.0
31,89825177.0,0.0,269.0,78.0,2269089.0
32,170923378.0,0.0,0.0,0.0,0.0
33,148113789.0,0.0,254.0,34.0,867116.0
34,147205428.0,0.0,70.0,14.0,4471258.0
35,53047839.0,0.0,1724.0,280.0,2268833.0
36,53770688.0,0.0,266.0,73.0,494983.0
37,123570734.0,0.0,65.0,16.0,4797971.0
38,118578593.0,0.0,309.0,80.0,13742.0
39,102629111.0,0.0,1264.0,184.0,3221452.0
40,148882751.0,0.0,308.0,68.0,249651.0
41,53019717.0,0.0,401.0,132.0,434069.0
42,59826285.0,0.0,352.0,58.0,3868.0
43,33059722.0,0.0,183.0,32.0,1119676.0
44,195091403.0,0.0,47.0,14.0,4527915.0
45,186461160.0,0.0,20.0,0.0,4791096.0
46,148368045.0,0.0,20.0,5.0,5309729.0
47,20776799.0,0.0,283.0,65.0,1000853.0
48,100842292.0,0.0,0.0,0.0,0.0
49,30658838.0,0.0,218.0,18.0,0.0
50,205021734.0,0.0,230.0,36.0,3436213.0
51,217352475.0,0.0,121.0,71.0,3711840.0
52,181412051.0,0.0,0.0,0.0,0.0
53,106668172.0,0.0,188.0,53.0,2196341.0
54,114576422.0,0.0,36.0,11.0,4700851.0
55,17055529.0,0.0,0.0,0.0,0.0
56,11425374.0,0.0,0.0,0.0,0.0
57,60413714.0,0.0,1020.0,138.0,915326.0
58,22747215.0,0.0,605.0,96.0,17221.0
59,76824577.0,0.0,188.0,57.0,3242349.0
60,64295548.0,0.0,650.0,72.0,1676866.0
61,78407491.0,0.0,210.0,49.0,689108.0
62,61703575.0,0.0,396.0,100.0,97167.0
63,69290092.0,0.0,40.0,12.0,2551227.0
64,98499396.0,0.0,5000.0,534.0,899640.0
65,65224684.0,0.0,198.0,61.0,246884.0
66,73735918.0,0.0,617.0,137.0,152788.0
67,227134790.0,0.0,0.0,0.0,119837.0
68,168595141.0,0.0,281.0,61.0,680170.0
69,27451196.0,0.0,371.0,54.0,812479.0
70,172165218.0,0.0,830.0,227.0,2598276.0
71,45282389.0,0.0,490.0,146.0,2795647.0
72,65329426.0,0.0,342.0,74.0,143400.0
73,138196034.0,0.0,315.0,65.0,1511572.0
74,81513791.0,0.0,5000.0,1398.0,195186.0
75,235188153.0,0.0,228.0,68.0,3605363.0
76,217524161.0,0.0,102.0,30.0,3210318.0
77,134551771.0,0.0,289.0,80.0,2497796.0
78,13358228.0,0.0,399.0,109.0,2405072.0
79,110097352.0,0.0,0.0,0.0,0.0
80,205114224.0,0.0,4007.0,808.0,835670.0
81,56620381.0,0.0,614.0,63.0,1920.0
82,114188160.0,0.0,109.0,21.0,1570378.0
83,167133625.0,0.0,19.0,3.0,3075281.0
84,138048093.0,0.0,281.0,69.0,1755658.0
85,33909831.0,0.0,269.0,59.0,1602.0
86,257270032.0,0.0,0.0,0.0,0.0
87,183839845.0,0.0,37.0,10.0,4722127.0
88,122371349.0,0.0,195.0,13.0,12097.0
89,224648827.0,0.0,0.0,0.0,0.0
90,145407005.0,0.0,113.0,15.0,277302.0
91,144856878.0,0.0,402.0,85.0,13990.0
92,45979906.0,0.0,218.0,24.0,3380.0
93,36287786.0,0.0,695.0,207.0,9114.0
94,43199296.0,0.0,383.0,98.0,188.0
95,72112866.0,0.0,181.0,61.0,978731.0
96,227339332.0,0.0,0.0,0.0,0.0
97,200670864.0,0.0,215.0,49.0,3464880.0
98,64132201.0,0.0,23.0,4.0,2813917.0
99,19118172.0,0.0,0.0,0.0,0.0
100,74246082.0,0.0,407.0,78.0,1470883.0
