,id,n_groups,n_friends,n_bots,last_seen
0,504589480.0,0.0,34.0,5.0,0.0
1,111222303.0,0.0,211.0,10.0,347.0
2,123959214.0,0.0,0.0,0.0,0.0
3,134142542.0,0.0,1052.0,46.0,297.0
4,134263669.0,0.0,0.0,0.0,429.0
5,136642833.0,0.0,238.0,5.0,0.0
6,152172639.0,0.0,0.0,0.0,640.0
7,156706011.0,0.0,0.0,0.0,247.0
8,196332448.0,0.0,0.0,0.0,339.0
9,217030232.0,0.0,121.0,3.0,86.0
10,240438016.0,0.0,0.0,0.0,311.0
11,280588216.0,0.0,0.0,0.0,0.0
12,284505665.0,0.0,182.0,3.0,315.0
13,291597660.0,0.0,376.0,33.0,5354.0
14,294491424.0,0.0,253.0,11.0,3828.0
15,314873174.0,0.0,0.0,0.0,1161.0
16,320413526.0,0.0,234.0,15.0,466.0
17,323388608.0,0.0,545.0,41.0,626.0
18,323574580.0,0.0,554.0,48.0,5150.0
19,332703301.0,0.0,155.0,9.0,0.0
20,364931407.0,0.0,0.0,0.0,0.0
21,368729507.0,0.0,245.0,11.0,738.0
22,385378773.0,0.0,0.0,0.0,0.0
23,394825124.0,0.0,181.0,17.0,151.0
24,397439975.0,0.0,235.0,51.0,1371428.0
25,397896566.0,0.0,0.0,0.0,0.0
26,400282314.0,0.0,0.0,0.0,43.0
27,426334533.0,0.0,311.0,61.0,893782.0
28,471224855.0,0.0,146.0,15.0,1308077.0
29,497109895.0,0.0,136.0,14.0,723804.0
30,498577010.0,0.0,259.0,26.0,7308.0
31,504461861.0,0.0,47.0,7.0,1114902.0
32,517018494.0,0.0,209.0,11.0,799.0
33,539210238.0,0.0,0.0,0.0,178.0
34,541736256.0,0.0,0.0,0.0,249.0
