,id,n_groups,n_friends,n_bots,last_seen
0,297887783.0,0.0,4233.0,544.0,0.0
1,320316312.0,0.0,0.0,0.0,0.0
2,308064752.0,0.0,5000.0,290.0,46.0
3,224425133.0,0.0,1684.0,745.0,97430.0
4,183031019.0,0.0,5000.0,1310.0,9563.0
5,524491312.0,0.0,2727.0,617.0,0.0
6,449514629.0,0.0,601.0,72.0,1.0
7,372827344.0,0.0,5000.0,2629.0,4744.0
8,181257827.0,0.0,5000.0,2047.0,195.0
9,567570412.0,0.0,0.0,0.0,0.0
10,162245160.0,0.0,0.0,0.0,0.0
11,175524784.0,0.0,2167.0,852.0,12934.0
12,206177575.0,0.0,0.0,0.0,164.0
13,572591102.0,0.0,4634.0,922.0,785356.0
14,527015698.0,0.0,0.0,0.0,395.0
15,223777672.0,0.0,0.0,0.0,136.0
16,327545550.0,0.0,2091.0,657.0,447.0
17,419672334.0,0.0,682.0,184.0,359.0
18,547032622.0,0.0,0.0,0.0,0.0
19,237425654.0,0.0,0.0,0.0,34.0
20,277561358.0,0.0,1935.0,793.0,69.0
21,108396112.0,0.0,0.0,0.0,0.0
22,560010679.0,0.0,390.0,188.0,724763.0
23,528825696.0,0.0,1003.0,255.0,542771.0
24,422259183.0,0.0,5000.0,960.0,400476.0
25,101014122.0,0.0,0.0,0.0,63021.0
26,573969252.0,0.0,153.0,25.0,1013791.0
27,433229646.0,0.0,5000.0,1234.0,293847.0
28,572330480.0,0.0,0.0,0.0,0.0
29,305260651.0,0.0,5000.0,1502.0,26.0
30,329537194.0,0.0,1705.0,549.0,18.0
31,477689385.0,0.0,0.0,0.0,0.0
32,240319687.0,0.0,5000.0,1555.0,295.0
33,182202240.0,0.0,593.0,47.0,1041915.0
34,436688731.0,0.0,2997.0,895.0,5690.0
35,455313568.0,0.0,1641.0,839.0,204659.0
36,519382807.0,0.0,0.0,0.0,0.0
37,316704813.0,0.0,0.0,0.0,0.0
38,554788668.0,0.0,0.0,0.0,0.0
39,497808001.0,0.0,1173.0,210.0,301.0
40,527140437.0,0.0,5000.0,269.0,6173.0
41,572911698.0,0.0,146.0,90.0,1040280.0
42,493299966.0,0.0,0.0,0.0,0.0
43,329555130.0,0.0,5000.0,2111.0,350551.0
44,545448683.0,0.0,0.0,0.0,0.0
45,393782904.0,0.0,1120.0,420.0,486.0
46,391164141.0,0.0,273.0,33.0,299798.0
47,470435639.0,0.0,1665.0,458.0,9477.0
48,321911726.0,0.0,0.0,0.0,0.0
49,405285146.0,0.0,5000.0,1241.0,230.0
50,570118087.0,0.0,160.0,15.0,7464.0
51,390242051.0,0.0,1260.0,392.0,401.0
52,389751930.0,0.0,2158.0,879.0,1623.0
53,370884836.0,0.0,0.0,0.0,0.0
54,573256244.0,0.0,0.0,0.0,0.0
55,424744525.0,0.0,3386.0,976.0,154240.0
56,532895944.0,0.0,140.0,8.0,93.0
57,87420544.0,0.0,5000.0,1515.0,1767.0
58,291146394.0,0.0,4783.0,1413.0,47613.0
59,146626241.0,0.0,0.0,0.0,43.0
60,394078747.0,0.0,0.0,0.0,0.0
61,133363025.0,0.0,5000.0,1514.0,58.0
62,524849127.0,0.0,1267.0,504.0,34917.0
63,179435736.0,0.0,5000.0,1307.0,274.0
64,520030980.0,0.0,0.0,0.0,0.0
65,426925445.0,0.0,5000.0,1122.0,30771.0
66,314898460.0,0.0,0.0,0.0,10840.0
67,356747116.0,0.0,5000.0,1350.0,39.0
68,451789642.0,0.0,3557.0,1259.0,39082.0
69,303549955.0,0.0,573.0,169.0,277.0
70,26424664.0,0.0,5000.0,329.0,1290.0
71,520644055.0,0.0,1746.0,844.0,795276.0
72,367460349.0,0.0,5000.0,1039.0,547.0
73,147174199.0,0.0,188.0,11.0,821.0
74,224145025.0,0.0,3582.0,266.0,259.0
75,347824842.0,0.0,0.0,0.0,626.0
76,509515373.0,0.0,0.0,0.0,0.0
77,245730898.0,0.0,1791.0,552.0,974.0
78,575179904.0,0.0,0.0,0.0,982266.0
79,47940689.0,0.0,5000.0,153.0,116.0
80,402976699.0,0.0,830.0,370.0,77092.0
81,342228391.0,0.0,2075.0,639.0,128.0
82,410044216.0,0.0,176.0,52.0,718205.0
83,181720561.0,0.0,1346.0,536.0,1693.0
84,399996872.0,0.0,3562.0,1554.0,0.0
85,380430872.0,0.0,5000.0,1661.0,314.0
86,524824693.0,0.0,0.0,0.0,514.0
87,411195616.0,0.0,0.0,0.0,86.0
88,515489477.0,0.0,0.0,0.0,2213.0
89,428932261.0,0.0,5000.0,243.0,3472.0
90,533771334.0,0.0,2974.0,202.0,1268.0
91,550594647.0,0.0,5000.0,571.0,320215.0
92,474963567.0,0.0,5000.0,1828.0,178.0
93,293651088.0,0.0,1219.0,438.0,11781.0
94,409773449.0,0.0,978.0,399.0,6623.0
95,536016693.0,0.0,850.0,233.0,86.0
96,490147917.0,0.0,1240.0,452.0,48658.0
97,544205187.0,0.0,0.0,0.0,0.0
98,209065386.0,0.0,774.0,321.0,146.0
99,533422795.0,0.0,1194.0,329.0,540377.0
100,344101345.0,0.0,1584.0,326.0,3525.0
