,id,n_groups,n_friends,n_bots,last_seen
0,208723035.0,0.0,21.0,5.0,0.0
1,25091330.0,0.0,1581.0,285.0,375.0
2,64487891.0,0.0,102.0,18.0,210.0
3,66234455.0,0.0,188.0,72.0,2412259.0
4,71581947.0,0.0,0.0,0.0,2423.0
5,99844484.0,0.0,0.0,0.0,3.0
6,100840600.0,0.0,0.0,0.0,1763.0
7,148052984.0,0.0,0.0,0.0,174398.0
8,171294848.0,0.0,4887.0,825.0,6710.0
9,181275093.0,0.0,1486.0,462.0,416863.0
10,186376815.0,0.0,181.0,19.0,20.0
11,191247895.0,0.0,583.0,173.0,1403525.0
12,197422268.0,0.0,0.0,0.0,0.0
13,213261640.0,0.0,538.0,45.0,171.0
14,254507328.0,0.0,0.0,0.0,158206.0
15,264520430.0,0.0,8.0,6.0,2866054.0
16,413311464.0,0.0,41.0,9.0,2134381.0
17,479715538.0,0.0,77.0,13.0,475865.0
18,516404596.0,0.0,0.0,0.0,0.0
19,532600463.0,0.0,0.0,0.0,0.0
20,553576134.0,0.0,0.0,0.0,0.0
21,554680345.0,0.0,0.0,0.0,0.0
