,id,n_groups,n_friends,n_bots,last_seen
0,519163316.0,2.0,64.0,2.0,0.0
1,2227043.0,0.0,0.0,0.0,250.0
2,40806186.0,2.0,524.0,66.0,2455.0
3,202024723.0,2.0,193.0,41.0,465115.0
4,273311938.0,0.0,0.0,0.0,123.0
5,274831281.0,2.0,264.0,21.0,720.0
6,308485086.0,2.0,122.0,2.0,65700.0
7,322951906.0,0.0,0.0,0.0,24.0
8,323701521.0,2.0,36.0,1.0,190.0
9,331815547.0,2.0,184.0,6.0,74091.0
10,340477612.0,2.0,57.0,6.0,1178275.0
11,347054133.0,2.0,1496.0,409.0,1308674.0
12,351432559.0,0.0,0.0,0.0,239.0
13,353723579.0,2.0,141.0,12.0,178.0
14,374131550.0,0.0,0.0,0.0,0.0
15,376097913.0,2.0,2468.0,779.0,22.0
16,377836838.0,2.0,36.0,5.0,1276058.0
17,387007306.0,0.0,0.0,0.0,41.0
18,392980189.0,2.0,5000.0,1042.0,1139915.0
19,408153195.0,2.0,5000.0,456.0,810.0
20,410716298.0,2.0,33.0,9.0,59.0
21,419878068.0,2.0,28.0,0.0,88.0
22,435920151.0,0.0,0.0,0.0,120338.0
23,449010513.0,0.0,0.0,0.0,535912.0
24,449825036.0,2.0,89.0,18.0,1154149.0
25,458821761.0,2.0,36.0,9.0,1503656.0
26,459343368.0,2.0,83.0,14.0,182.0
27,465208520.0,2.0,58.0,17.0,1178661.0
28,467661161.0,0.0,0.0,0.0,1004757.0
29,470525403.0,2.0,55.0,20.0,458820.0
30,471475365.0,0.0,0.0,0.0,533118.0
31,471608535.0,2.0,101.0,33.0,512892.0
32,478299680.0,2.0,273.0,50.0,202.0
33,488247195.0,2.0,41.0,16.0,1289684.0
34,497559347.0,2.0,155.0,38.0,887694.0
35,500871793.0,0.0,0.0,0.0,70841.0
36,511046237.0,0.0,0.0,0.0,2215.0
37,511992478.0,2.0,5000.0,1242.0,616431.0
38,512930423.0,2.0,57.0,0.0,238.0
39,516978435.0,2.0,135.0,30.0,0.0
40,520009605.0,0.0,0.0,0.0,343.0
41,522745066.0,0.0,0.0,0.0,485674.0
42,526197348.0,0.0,0.0,0.0,0.0
43,526864315.0,2.0,254.0,27.0,383.0
44,526940521.0,2.0,33.0,4.0,13260.0
45,530032513.0,2.0,17.0,3.0,580545.0
46,531600765.0,2.0,178.0,21.0,69.0
47,532684937.0,2.0,161.0,19.0,1118157.0
48,533623661.0,0.0,0.0,0.0,241.0
49,534715430.0,2.0,407.0,26.0,85.0
50,536208242.0,2.0,29.0,4.0,1215119.0
51,536340933.0,2.0,1222.0,333.0,233873.0
52,539447812.0,2.0,36.0,3.0,208.0
53,542307556.0,2.0,61.0,18.0,1377547.0
54,544085603.0,2.0,336.0,34.0,585765.0
55,544425863.0,2.0,33.0,4.0,1174092.0
56,544747631.0,2.0,31.0,6.0,425287.0
57,551282416.0,2.0,211.0,43.0,1118164.0
58,552142186.0,2.0,564.0,103.0,602345.0
59,552522818.0,2.0,5.0,0.0,1226281.0
60,555776471.0,2.0,39.0,3.0,6783.0
61,555826446.0,0.0,0.0,0.0,0.0
62,557271461.0,0.0,0.0,0.0,175.0
63,561059003.0,0.0,0.0,0.0,1037529.0
64,561905741.0,2.0,16.0,4.0,1092231.0
