,id,n_groups,n_friends,n_bots,last_seen
0,452148213.0,0.0,92.0,10.0,0.0
1,159883.0,0.0,0.0,0.0,701.0
2,1545000.0,0.0,2518.0,418.0,250.0
3,7632794.0,0.0,5000.0,379.0,28.0
4,8603225.0,0.0,4359.0,499.0,283.0
5,8798432.0,0.0,5000.0,560.0,266.0
6,8849112.0,0.0,5000.0,514.0,470.0
7,9052138.0,0.0,1426.0,294.0,210.0
8,9240908.0,0.0,2209.0,340.0,66.0
9,18581271.0,0.0,823.0,135.0,989.0
10,18658889.0,0.0,5000.0,796.0,226.0
11,20476847.0,0.0,0.0,0.0,173008.0
12,22944194.0,0.0,0.0,0.0,476.0
13,25274183.0,0.0,0.0,0.0,27.0
14,42145887.0,0.0,0.0,0.0,8.0
15,49530141.0,0.0,1815.0,272.0,178.0
16,51297851.0,0.0,838.0,176.0,188.0
17,61412839.0,0.0,5000.0,309.0,57.0
18,73692822.0,0.0,0.0,0.0,704.0
19,76630189.0,0.0,0.0,0.0,347.0
20,78475287.0,0.0,0.0,0.0,31.0
21,94172418.0,0.0,215.0,12.0,2035.0
22,104481169.0,0.0,0.0,0.0,464.0
23,122050958.0,0.0,359.0,38.0,516.0
24,124211810.0,0.0,0.0,0.0,1079.0
25,134567191.0,0.0,0.0,0.0,20690.0
26,139192941.0,0.0,178.0,18.0,201.0
27,150360316.0,0.0,691.0,66.0,1.0
28,153986235.0,0.0,430.0,68.0,241.0
29,156418215.0,0.0,4913.0,805.0,146.0
30,156696551.0,0.0,1166.0,71.0,241.0
31,160310513.0,0.0,3701.0,544.0,3714.0
32,163252265.0,0.0,453.0,51.0,289.0
33,163553792.0,0.0,3717.0,171.0,481973.0
34,167566751.0,0.0,163.0,10.0,188.0
35,172652849.0,0.0,5000.0,428.0,593.0
36,186514943.0,0.0,5000.0,501.0,2123.0
37,188486675.0,0.0,4061.0,603.0,789.0
38,190932612.0,0.0,393.0,45.0,0.0
39,192881924.0,0.0,0.0,0.0,201.0
40,193860849.0,0.0,0.0,0.0,105.0
41,205463376.0,0.0,4944.0,625.0,289.0
42,210444591.0,0.0,5000.0,302.0,150.0
43,211236668.0,0.0,146.0,22.0,590.0
44,217112103.0,0.0,0.0,0.0,2107.0
45,232430402.0,0.0,322.0,17.0,14.0
46,245415182.0,0.0,1115.0,123.0,28.0
47,248655190.0,0.0,215.0,61.0,1086.0
48,253836066.0,0.0,0.0,0.0,0.0
49,254202298.0,0.0,3059.0,352.0,786863.0
50,258723586.0,0.0,1187.0,186.0,1182653.0
51,264943157.0,0.0,0.0,0.0,32.0
52,266203667.0,0.0,5000.0,511.0,0.0
53,272671216.0,0.0,91.0,2.0,798.0
54,276342496.0,0.0,0.0,0.0,311.0
55,277248013.0,0.0,3079.0,402.0,981214.0
56,277916044.0,0.0,0.0,0.0,106.0
57,278627070.0,0.0,2241.0,319.0,150245.0
58,279358963.0,0.0,0.0,0.0,446.0
59,281827923.0,0.0,0.0,0.0,234.0
60,287267775.0,0.0,1834.0,221.0,1331659.0
61,289479967.0,0.0,5000.0,336.0,2439.0
62,290312989.0,0.0,0.0,0.0,194.0
63,292712888.0,0.0,298.0,39.0,2042661.0
64,298706987.0,0.0,0.0,0.0,7863.0
65,311056052.0,0.0,1179.0,180.0,201010.0
66,313632733.0,0.0,1380.0,368.0,2068568.0
67,326327552.0,0.0,2417.0,318.0,0.0
68,333344060.0,0.0,1812.0,219.0,0.0
69,333710464.0,0.0,5000.0,672.0,0.0
70,338304501.0,0.0,1768.0,148.0,297.0
71,343689970.0,0.0,704.0,84.0,83.0
72,351323095.0,0.0,5000.0,625.0,16851.0
73,357190493.0,0.0,639.0,97.0,638351.0
74,360586746.0,0.0,1324.0,158.0,203.0
75,364215797.0,0.0,2975.0,213.0,383.0
76,367388108.0,0.0,120.0,18.0,45085.0
77,370421419.0,0.0,0.0,0.0,0.0
78,373153986.0,0.0,5000.0,383.0,234.0
79,380534656.0,0.0,59.0,3.0,239451.0
80,390058290.0,0.0,0.0,0.0,188.0
81,400747869.0,0.0,5000.0,719.0,54967.0
82,407132996.0,0.0,0.0,0.0,0.0
83,409019344.0,0.0,0.0,0.0,141.0
84,410489390.0,0.0,169.0,17.0,143.0
85,420832004.0,0.0,0.0,0.0,408.0
86,443727719.0,0.0,3734.0,86.0,258.0
87,444623688.0,0.0,0.0,0.0,0.0
88,447290225.0,0.0,26.0,4.0,1784527.0
89,452233235.0,0.0,0.0,0.0,0.0
90,452487014.0,0.0,0.0,0.0,0.0
91,471374488.0,0.0,110.0,20.0,10344.0
92,529370765.0,0.0,76.0,20.0,829691.0
