,id,n_groups,n_friends,n_bots,last_seen
0,452552013.0,0.0,36.0,13.0,0.0
1,178973659.0,0.0,117.0,26.0,1918734.0
2,221766785.0,0.0,0.0,0.0,0.0
3,232852625.0,0.0,0.0,0.0,322.0
4,273369633.0,0.0,52.0,14.0,2078744.0
5,276130741.0,0.0,223.0,39.0,1238786.0
6,339990217.0,0.0,5000.0,1475.0,1113227.0
7,342933911.0,0.0,0.0,0.0,0.0
8,355497612.0,0.0,1139.0,271.0,857.0
9,359612564.0,0.0,0.0,0.0,0.0
10,364315532.0,0.0,0.0,0.0,1101990.0
11,368253612.0,0.0,0.0,0.0,5899.0
12,376672164.0,0.0,5000.0,1665.0,11705.0
13,389517769.0,0.0,0.0,0.0,0.0
14,402898876.0,0.0,0.0,0.0,0.0
15,405296592.0,0.0,22.0,8.0,2012100.0
16,416141622.0,0.0,5000.0,1623.0,1575538.0
17,422534405.0,0.0,69.0,0.0,362.0
18,428429399.0,0.0,0.0,0.0,0.0
19,429224042.0,0.0,0.0,0.0,0.0
20,431206727.0,0.0,6.0,1.0,1074193.0
21,431814596.0,0.0,0.0,0.0,0.0
22,437703190.0,0.0,0.0,0.0,7580.0
23,437969242.0,0.0,2.0,0.0,1986095.0
24,439611628.0,0.0,0.0,0.0,0.0
25,441156305.0,0.0,5000.0,1440.0,159.0
26,444210718.0,0.0,0.0,0.0,0.0
27,447043447.0,0.0,129.0,35.0,1708268.0
28,448787706.0,0.0,69.0,12.0,1866845.0
29,453850679.0,0.0,0.0,0.0,0.0
30,459106574.0,0.0,10.0,5.0,1996276.0
31,461358657.0,0.0,66.0,15.0,1454227.0
32,465082525.0,0.0,0.0,0.0,0.0
33,466216596.0,0.0,976.0,287.0,1994493.0
34,467296203.0,0.0,0.0,0.0,0.0
35,468905280.0,0.0,1150.0,283.0,809610.0
36,473679531.0,0.0,469.0,164.0,508.0
