,id,n_groups,n_friends,n_bots,last_seen
0,209877054.0,0.0,71.0,1.0,0.0
1,827817.0,0.0,5000.0,1266.0,178.0
2,1386857.0,0.0,3243.0,715.0,318.0
3,2120776.0,0.0,479.0,60.0,175.0
4,2728955.0,0.0,0.0,0.0,14391.0
5,2797797.0,0.0,191.0,65.0,160.0
6,3874588.0,0.0,484.0,71.0,108.0
7,4262092.0,0.0,468.0,62.0,1332.0
8,4391050.0,0.0,2435.0,326.0,241.0
9,5491656.0,0.0,3463.0,707.0,156.0
10,5698745.0,0.0,221.0,77.0,1773.0
11,6144057.0,0.0,168.0,32.0,593.0
12,7628053.0,0.0,1569.0,331.0,3307.0
13,8939308.0,0.0,2251.0,823.0,4348.0
14,9688426.0,0.0,214.0,29.0,26.0
15,10779209.0,0.0,595.0,119.0,1742.0
16,17285920.0,0.0,894.0,305.0,173.0
17,19546263.0,0.0,559.0,117.0,3189.0
18,20001835.0,0.0,396.0,96.0,215.0
19,24216163.0,0.0,3019.0,1046.0,323.0
20,26037073.0,0.0,650.0,337.0,32575.0
21,29892704.0,0.0,756.0,101.0,647.0
22,30772540.0,0.0,883.0,170.0,61.0
23,37383181.0,0.0,5000.0,455.0,1028.0
24,42850258.0,0.0,2510.0,440.0,2075.0
25,45377237.0,0.0,0.0,0.0,329.0
26,53392064.0,0.0,3382.0,153.0,56143.0
27,55044404.0,0.0,258.0,87.0,338.0
28,55731145.0,0.0,2133.0,1181.0,4.0
29,69444502.0,0.0,1857.0,348.0,132.0
30,71898385.0,0.0,5000.0,1056.0,51.0
31,72592776.0,0.0,3343.0,132.0,55200.0
32,73529437.0,0.0,1275.0,355.0,106.0
33,74469029.0,0.0,178.0,21.0,2966.0
34,81699689.0,0.0,2642.0,927.0,165635.0
35,81882165.0,0.0,250.0,118.0,36103.0
36,84989058.0,0.0,814.0,107.0,17.0
37,92586474.0,0.0,1161.0,538.0,194.0
38,96433953.0,0.0,394.0,82.0,12095.0
39,102682377.0,0.0,341.0,136.0,4751.0
40,111269313.0,0.0,241.0,56.0,2124.0
41,121537715.0,0.0,90.0,1.0,175.0
42,131595710.0,0.0,551.0,107.0,13421.0
43,131798060.0,0.0,1221.0,559.0,22356.0
44,132438252.0,0.0,779.0,478.0,816.0
45,134460862.0,0.0,273.0,3.0,92.0
46,135647889.0,0.0,210.0,42.0,175.0
47,140720735.0,0.0,0.0,0.0,452627.0
48,141020600.0,0.0,3878.0,652.0,393.0
49,143308904.0,0.0,230.0,37.0,8056.0
50,143881495.0,0.0,213.0,21.0,7.0
51,150401819.0,0.0,112.0,13.0,5452.0
52,155975011.0,0.0,478.0,207.0,59185.0
53,157751265.0,0.0,999.0,214.0,220911.0
54,158586092.0,0.0,713.0,18.0,0.0
55,158977530.0,0.0,0.0,0.0,0.0
56,159182577.0,0.0,1099.0,315.0,32196.0
57,161412954.0,0.0,1035.0,451.0,1957.0
58,161605467.0,0.0,545.0,170.0,30942.0
59,161832443.0,0.0,808.0,254.0,105.0
60,162975590.0,0.0,106.0,15.0,964.0
61,166212816.0,0.0,1032.0,474.0,1093.0
62,168138277.0,0.0,2102.0,298.0,17556.0
63,170046796.0,0.0,3088.0,1088.0,704.0
64,176579166.0,0.0,5000.0,1259.0,233.0
65,182772869.0,0.0,1637.0,547.0,24.0
66,186530250.0,0.0,2310.0,764.0,16545.0
67,186788105.0,0.0,850.0,331.0,591.0
68,188580308.0,0.0,2692.0,756.0,5004.0
69,189071519.0,0.0,5000.0,605.0,257.0
70,195006683.0,0.0,107.0,9.0,37.0
71,196852209.0,0.0,144.0,25.0,1753.0
