,id,n_groups,n_friends,n_bots,last_seen
0,345187296.0,0.0,50.0,2.0,0.0
1,815659.0,0.0,772.0,187.0,4177.0
2,1757018.0,0.0,601.0,178.0,13952.0
3,2002488.0,0.0,764.0,137.0,0.0
4,2477285.0,0.0,88.0,1.0,1783.0
5,2518851.0,0.0,4025.0,870.0,163.0
6,4316950.0,0.0,426.0,11.0,61.0
7,4435549.0,0.0,269.0,64.0,569.0
8,4686542.0,0.0,666.0,168.0,1951.0
9,6043269.0,0.0,991.0,171.0,661.0
10,8773061.0,0.0,1082.0,248.0,318.0
11,11565985.0,0.0,1175.0,265.0,747.0
12,13013429.0,0.0,444.0,130.0,695.0
13,14155999.0,0.0,927.0,262.0,243.0
14,15767238.0,0.0,4061.0,208.0,476.0
15,17750251.0,0.0,504.0,232.0,760.0
16,21300848.0,0.0,447.0,116.0,15608.0
17,21753598.0,0.0,754.0,331.0,2356.0
18,22402657.0,0.0,0.0,0.0,0.0
19,22794695.0,0.0,3553.0,911.0,1413.0
20,22917758.0,0.0,301.0,38.0,243.0
21,24232899.0,0.0,839.0,10.0,924.0
22,32387313.0,0.0,1562.0,247.0,185.0
23,34584106.0,0.0,517.0,160.0,278.0
24,46748409.0,0.0,748.0,218.0,0.0
25,61832709.0,0.0,797.0,127.0,709.0
26,62839708.0,0.0,278.0,37.0,166.0
27,62929483.0,0.0,0.0,0.0,139.0
28,63339888.0,0.0,621.0,283.0,468.0
29,63723486.0,0.0,1206.0,505.0,17950.0
30,64630440.0,0.0,264.0,24.0,18202.0
31,65324329.0,0.0,599.0,169.0,716.0
32,71684922.0,0.0,464.0,211.0,101.0
33,75736826.0,0.0,731.0,159.0,7.0
34,91036465.0,0.0,277.0,130.0,84478.0
35,93887802.0,0.0,0.0,0.0,393.0
36,95685657.0,0.0,445.0,157.0,20493.0
37,110056786.0,0.0,1007.0,413.0,238.0
38,128723555.0,0.0,597.0,112.0,198.0
39,134310720.0,0.0,4398.0,534.0,198015.0
40,137270292.0,0.0,593.0,230.0,223.0
41,147387222.0,0.0,4900.0,317.0,268719.0
42,152759343.0,0.0,1307.0,589.0,449.0
43,153977753.0,0.0,570.0,159.0,455.0
44,157443356.0,0.0,931.0,477.0,163.0
45,158896389.0,0.0,121.0,42.0,1010.0
46,162941885.0,0.0,546.0,144.0,24.0
47,175525413.0,0.0,1133.0,514.0,66.0
48,176899006.0,0.0,1052.0,522.0,8.0
49,183125659.0,0.0,382.0,156.0,306.0
50,199067144.0,0.0,1850.0,194.0,1082.0
