,id,n_groups,n_friends,n_bots,last_seen
0,194087284.0,0.0,1361.0,407.0,0.0
1,150361849.0,0.0,680.0,160.0,22.0
2,3743477.0,0.0,0.0,0.0,0.0
3,211400233.0,0.0,0.0,0.0,0.0
4,185995245.0,0.0,548.0,185.0,4523239.0
5,196779775.0,0.0,0.0,0.0,0.0
6,180084784.0,0.0,670.0,213.0,1156693.0
7,45548941.0,0.0,3893.0,1306.0,1594323.0
8,65095903.0,0.0,1430.0,167.0,3364.0
9,196098813.0,0.0,193.0,64.0,3818816.0
10,69638673.0,0.0,185.0,25.0,186.0
11,80330542.0,0.0,191.0,24.0,12253.0
12,116825581.0,0.0,5000.0,1199.0,166.0
13,12508039.0,0.0,558.0,142.0,2418.0
14,134276334.0,0.0,0.0,0.0,170.0
15,28838624.0,0.0,446.0,43.0,86.0
16,202641439.0,0.0,0.0,0.0,34667.0
17,24311344.0,0.0,477.0,56.0,871.0
18,189802243.0,0.0,2045.0,711.0,1933152.0
19,87386748.0,0.0,51.0,27.0,2536415.0
20,155015340.0,0.0,0.0,0.0,0.0
21,217203081.0,0.0,218.0,41.0,2706525.0
22,266638573.0,0.0,0.0,0.0,0.0
23,204679327.0,0.0,95.0,20.0,4360969.0
24,213528543.0,0.0,0.0,0.0,0.0
25,1194328.0,0.0,234.0,27.0,2044.0
26,196581469.0,0.0,0.0,0.0,0.0
27,85584458.0,0.0,72.0,28.0,4496068.0
28,189749571.0,0.0,0.0,0.0,0.0
29,188974040.0,0.0,305.0,126.0,1353160.0
30,77558494.0,0.0,0.0,0.0,193.0
31,181586664.0,0.0,218.0,40.0,1434917.0
32,52774609.0,0.0,0.0,0.0,0.0
33,309467849.0,0.0,5000.0,685.0,2171657.0
34,167985959.0,0.0,1182.0,292.0,1692518.0
35,188256403.0,0.0,117.0,42.0,4365586.0
36,44088600.0,0.0,297.0,61.0,376568.0
37,195852200.0,0.0,0.0,0.0,0.0
38,196333142.0,0.0,3444.0,92.0,153216.0
39,31316696.0,0.0,337.0,46.0,82.0
40,157259459.0,0.0,545.0,238.0,158987.0
41,196651907.0,0.0,21.0,5.0,4046406.0
42,190513123.0,0.0,601.0,187.0,3979311.0
43,196759433.0,0.0,0.0,0.0,0.0
44,50516600.0,0.0,0.0,0.0,0.0
45,345704642.0,0.0,0.0,0.0,0.0
46,182955982.0,0.0,638.0,230.0,4676427.0
47,194968148.0,0.0,0.0,0.0,0.0
48,145466290.0,0.0,2327.0,1074.0,2398766.0
49,125433361.0,0.0,0.0,0.0,0.0
50,183859093.0,0.0,0.0,0.0,0.0
51,103768657.0,0.0,0.0,0.0,64.0
52,339891714.0,0.0,373.0,71.0,124782.0
53,186814361.0,0.0,668.0,267.0,4135798.0
54,181827444.0,0.0,245.0,70.0,1076547.0
55,176369841.0,0.0,0.0,0.0,0.0
56,182336189.0,0.0,254.0,90.0,2250022.0
57,354904919.0,0.0,92.0,9.0,3005921.0
58,167767833.0,0.0,1329.0,288.0,1048642.0
59,214019604.0,0.0,78.0,24.0,4401184.0
60,378214082.0,0.0,89.0,15.0,2800170.0
61,155497871.0,0.0,0.0,0.0,835.0
62,123092860.0,0.0,0.0,0.0,121.0
63,150083563.0,0.0,0.0,0.0,26.0
64,197002252.0,0.0,0.0,0.0,0.0
65,178858737.0,0.0,1354.0,401.0,1567502.0
66,347498200.0,0.0,110.0,13.0,3024004.0
67,11412318.0,0.0,361.0,54.0,568.0
68,193327022.0,0.0,380.0,115.0,192094.0
69,165887425.0,0.0,862.0,392.0,1865002.0
70,65829332.0,0.0,320.0,6.0,45317.0
71,304533404.0,0.0,1414.0,224.0,874673.0
72,1633216.0,0.0,0.0,0.0,2016.0
73,169647505.0,0.0,0.0,0.0,7375.0
74,170373595.0,0.0,22.0,6.0,4676272.0
75,346988262.0,0.0,0.0,0.0,0.0
76,93304686.0,0.0,588.0,290.0,4174777.0
77,188018178.0,0.0,550.0,236.0,3572625.0
78,134018543.0,0.0,233.0,76.0,253808.0
79,282997706.0,0.0,33.0,5.0,3179021.0
80,14806703.0,0.0,2075.0,525.0,2567907.0
81,326208631.0,0.0,0.0,0.0,0.0
82,67489947.0,0.0,82.0,26.0,4448815.0
83,57180420.0,0.0,1596.0,318.0,10450.0
84,192772182.0,0.0,0.0,0.0,0.0
85,195655398.0,0.0,0.0,0.0,0.0
86,139859528.0,0.0,265.0,100.0,3228792.0
87,206852729.0,0.0,3202.0,689.0,3271054.0
88,302531067.0,0.0,0.0,0.0,0.0
89,44298484.0,0.0,0.0,0.0,0.0
90,141877540.0,0.0,4286.0,174.0,111367.0
91,158553219.0,0.0,400.0,125.0,2442807.0
92,198012221.0,0.0,12.0,2.0,4623020.0
93,184222268.0,0.0,33.0,10.0,3538767.0
94,209699300.0,0.0,2255.0,425.0,2912503.0
95,268114871.0,0.0,0.0,0.0,0.0
96,196186893.0,0.0,538.0,203.0,954996.0
97,195547375.0,0.0,266.0,154.0,4340503.0
98,189633325.0,0.0,4272.0,2101.0,93094.0
99,151605046.0,0.0,537.0,69.0,95.0
100,301447713.0,0.0,0.0,0.0,0.0
